Substructure,Frequency1
CCCCCN(C)CC(=O)NCC(CO)OC(S)CO,1
CCCCCNCC(=O)NCC(OCSC)C(O)CO,1
CCCCCN(C)CC(=O)NCC(CO)OCSC,1
CCCCCN(C)CC(=O)NCC(OCS)C(O)CO,1
CCCCCN(C)CC(=O)NCC1OCC(O)C(O)C1O,1
CCCCCNCC(=O)NCCOC(SC)C(O)CO,1
CCCCCN(C)CC(=O)NCCOC(CO)SC,1
CCCCCN(C)CC(=O)NCCOC(S)C(O)CO,1
CCC1CNC(C(=O)NC(C(C)Cl)C(CO)OC)C1,1
CCC1CNC(C(=O)NC(C(C)Cl)C(O)C(O)CO)C1,1
CCC1CC(C(=O)NC(C(C)Cl)C(O)CO)N(C)C1,1
CCC1CNC(C(=O)NC(COCS)C(C)Cl)C1,1
CCC1CNC(C(=O)NC(COCCO)C(C)Cl)C1,1
CCC1CC(C(=O)NC(COC)C(C)Cl)N(C)C1,1
CCC1CNC(C(=O)NC(CC)C(CO)OCS)C1,1
CCC1CNC(C(=O)NC(CC)C(CO)OCCO)C1,1
CCC1CNC(C(=O)NC(CC)C(OC)C(O)CO)C1,1
CCC1CC(C(=O)NC(CC)C(CO)OC)N(C)C1,1
CCC1CNC(C(=O)NC(CC)C(O)C(O)C(O)CO)C1,1
CCC1CC(C(=O)NC(CC)C(O)C(O)CO)N(C)C1,1
CCC1CNC(C(=O)NC(CC)COC(S)CO)C1,1
CCC1CNC(C(=O)NC(CC)COCSC)C1,1
CCC1CC(C(=O)NC(CC)COCS)N(C)C1,1
CCC1CNC(C(=O)NC(CC)COCC(O)CO)C1,1
CCC1CC(C(=O)NC(CC)COCCO)N(C)C1,1
CCC1CNC(C(=O)NC(CCl)C(CO)OCS)C1,1
CCC1CNC(C(=O)NC(CCl)C(CO)OCCO)C1,1
CCC1CNC(C(=O)NC(CCl)C(OC)C(O)CO)C1,1
CCC1CC(C(=O)NC(CCl)C(CO)OC)N(C)C1,1
CCC1CNC(C(=O)NC(CCl)C(O)C(O)C(O)CO)C1,1
CCC1CC(C(=O)NC(CCl)C(O)C(O)CO)N(C)C1,1
CCC1CNC(C(=O)NC(CCl)COC(S)CO)C1,1
CCC1CNC(C(=O)NC(CCl)COCSC)C1,1
CCC1CC(C(=O)NC(CCl)COCS)N(C)C1,1
CCC1CNC(C(=O)NC(CCl)COCC(O)CO)C1,1
CCC1CC(C(=O)NC(CCl)COCCO)N(C)C1,1
CCC1CNC(C(=O)NC(C)C(CO)OC(S)CO)C1,1
CCC1CNC(C(=O)NC(C)C(CO)OCSC)C1,1
CCC1CNC(C(=O)NC(C)C(OCS)C(O)CO)C1,1
CCC1CC(C(=O)NC(C)C(CO)OCS)N(C)C1,1
CCC1CNC(C(=O)NC(C)C2OCC(O)C(O)C2O)C1,1
CCC1CC(C(=O)NC(C)C(CO)OCCO)N(C)C1,1
CCC1CC(C(=O)NC(C)C(OC)C(O)CO)N(C)C1,1
CCC1CC(C(=O)NC(C)C(O)C(O)C(O)CO)N(C)C1,1
CCC1CNC(C(=O)NC(C)COC(CO)SC)C1,1
CCC1CNC(C(=O)NC(C)COC(S)C(O)CO)C1,1
CCC1CC(C(=O)NC(C)COC(S)CO)N(C)C1,1
CCC1CC(C(=O)NC(C)COCSC)N(C)C1,1
CCC1CC(C(=O)NC(C)COCC(O)CO)N(C)C1,1
CCC1CNC(C(=O)NCC(CO)OC(CO)SC)C1,1
CCC1CNC(C(=O)NCC2OC(S)C(O)C(O)C2O)C1,1
CCC1CC(C(=O)NCC(CO)OC(S)CO)N(C)C1,1
CCC1CNC(C(=O)NCC(OCSC)C(O)CO)C1,1
CCC1CC(C(=O)NCC(CO)OCSC)N(C)C1,1
CCC1CC(C(=O)NCC(OCS)C(O)CO)N(C)C1,1
CCC1CC(C(=O)NCC2OCC(O)C(O)C2O)N(C)C1,1
CCC1CNC(C(=O)NCCOC(SC)C(O)CO)C1,1
CCC1CC(C(=O)NCCOC(CO)SC)N(C)C1,1
CCC1CC(C(=O)NCCOC(S)C(O)CO)N(C)C1,1
CCC(C)CCC(=O)NC(C(C)Cl)C(CO)OCS,1
CCC(C)CCC(=O)NC(C(C)Cl)C(CO)OCCO,1
CCC(C)CCC(=O)NC(C(C)Cl)C(OC)C(O)CO,1
CCC(C)CCC(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,1
CCC(C)CCC(=O)NC(COC(S)CO)C(C)Cl,1
CCC(C)CCC(=O)NC(COCSC)C(C)Cl,1
CCC(C)CCC(=O)NC(COCC(O)CO)C(C)Cl,1
CCC(C)CCC(=O)NC(CC)C(CO)OC(S)CO,1
CCC(C)CCC(=O)NC(CC)C(CO)OCSC,1
CCC(C)CCC(=O)NC(CC)C(OCS)C(O)CO,1
CCC(C)CCC(=O)NC(CC)C1OCC(O)C(O)C1O,1
CCC(C)CCC(=O)NC(CC)COC(CO)SC,1
CCC(C)CCC(=O)NC(CC)COC(S)C(O)CO,1
CCC(C)CCC(=O)NC(CCl)C(CO)OC(S)CO,1
CCC(C)CCC(=O)NC(CCl)C(CO)OCSC,1
CCC(C)CCC(=O)NC(CCl)C(OCS)C(O)CO,1
CCC(C)CCC(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CCC(C)CCC(=O)NC(CCl)COC(CO)SC,1
CCC(C)CCC(=O)NC(CCl)COC(S)C(O)CO,1
CCC(C)CCC(=O)NC(C)C(CO)OC(CO)SC,1
CCC(C)CCC(=O)NC(C)C1OC(S)C(O)C(O)C1O,1
CCC(C)CCC(=O)NC(C)C(OCSC)C(O)CO,1
CCC(C)CCC(=O)NC(C)COC(SC)C(O)CO,1
CCC(C)CCC(=O)NCC1OC(SC)C(O)C(O)C1O,1
CCCCC(NC)C(=O)NC(C(C)Cl)C(CO)OC,1
CCCCC(NC)C(=O)NC(C(C)Cl)C(O)C(O)CO,1
CCCCC(NC)C(=O)NC(COCS)C(C)Cl,1
CCCCC(NC)C(=O)NC(COCCO)C(C)Cl,1
CCCCC(NC)C(=O)NC(CC)C(CO)OCS,1
CCCCC(NC)C(=O)NC(CC)C(CO)OCCO,1
CCCCC(NC)C(=O)NC(CC)C(OC)C(O)CO,1
CCCCC(NC)C(=O)NC(CC)C(O)C(O)C(O)CO,1
CCCCC(NC)C(=O)NC(CC)COC(S)CO,1
CCCCC(NC)C(=O)NC(CC)COCSC,1
CCCCC(NC)C(=O)NC(CC)COCC(O)CO,1
CCCCC(NC)C(=O)NC(CCl)C(CO)OCS,1
CCCCC(NC)C(=O)NC(CCl)C(CO)OCCO,1
CCCCC(NC)C(=O)NC(CCl)C(OC)C(O)CO,1
CCCCC(NC)C(=O)NC(CCl)C(O)C(O)C(O)CO,1
CCCCC(NC)C(=O)NC(CCl)COC(S)CO,1
CCCCC(NC)C(=O)NC(CCl)COCSC,1
CCCCC(NC)C(=O)NC(CCl)COCC(O)CO,1
CCCCC(NC)C(=O)NC(C)C(CO)OC(S)CO,1
CCCCC(NC)C(=O)NC(C)C(CO)OCSC,1
CCCCC(NC)C(=O)NC(C)C(OCS)C(O)CO,1
CCCCC(NC)C(=O)NC(C)C1OCC(O)C(O)C1O,1
CCCCC(NC)C(=O)NC(C)COC(CO)SC,1
CCCCC(NC)C(=O)NC(C)COC(S)C(O)CO,1
CCCCC(NC)C(=O)NCC(CO)OC(CO)SC,1
CCCCC(NC)C(=O)NCC1OC(S)C(O)C(O)C1O,1
CCCCC(NC)C(=O)NCC(OCSC)C(O)CO,1
CCCCC(NC)C(=O)NCCOC(SC)C(O)CO,1
CCCCC(N)C(=O)NC(C(C)Cl)C(CO)OCS,1
CCCCC(N)C(=O)NC(C(C)Cl)C(CO)OCCO,1
CCCCC(N)C(=O)NC(C(C)Cl)C(OC)C(O)CO,1
CCCCC(N)C(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,1
CCCCC(N)C(=O)NC(COC(S)CO)C(C)Cl,1
CCCCC(N)C(=O)NC(COCSC)C(C)Cl,1
CCCCC(N)C(=O)NC(COCC(O)CO)C(C)Cl,1
CCCCC(N)C(=O)NC(CC)C(CO)OC(S)CO,1
CCCCC(N)C(=O)NC(CC)C(CO)OCSC,1
CCCCC(N)C(=O)NC(CC)C(OCS)C(O)CO,1
CCCCC(N)C(=O)NC(CC)C1OCC(O)C(O)C1O,1
CCCCC(N)C(=O)NC(CC)COC(CO)SC,1
CCCCC(N)C(=O)NC(CC)COC(S)C(O)CO,1
CCCCC(N)C(=O)NC(CCl)C(CO)OC(S)CO,1
CCCCC(N)C(=O)NC(CCl)C(CO)OCSC,1
CCCCC(N)C(=O)NC(CCl)C(OCS)C(O)CO,1
CCCCC(N)C(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CCCCC(N)C(=O)NC(CCl)COC(CO)SC,1
CCCCC(N)C(=O)NC(CCl)COC(S)C(O)CO,1
CCCCC(N)C(=O)NC(C)C(CO)OC(CO)SC,1
CCCCC(N)C(=O)NC(C)C1OC(S)C(O)C(O)C1O,1
CCCCC(N)C(=O)NC(C)C(OCSC)C(O)CO,1
CCCCC(N)C(=O)NC(C)COC(SC)C(O)CO,1
CCCCC(N)C(=O)NCC1OC(SC)C(O)C(O)C1O,1
CCCCCC(=O)NC(C(C)Cl)C(CO)OC(S)CO,1
CCCCCC(=O)NC(C(C)Cl)C(CO)OCSC,1
CCCCCC(=O)NC(C(C)Cl)C(OCS)C(O)CO,1
CCCCCC(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,1
CCCCCC(=O)NC(COC(CO)SC)C(C)Cl,1
CCCCCC(=O)NC(COC(S)C(O)CO)C(C)Cl,1
CCCCCC(=O)NC(CC)C(CO)OC(CO)SC,1
CCCCCC(=O)NC(CC)C1OC(S)C(O)C(O)C1O,1
CCCCCC(=O)NC(CC)C(OCSC)C(O)CO,1
CCCCCC(=O)NC(CC)COC(SC)C(O)CO,1
CCCCCC(=O)NC(CCl)C(CO)OC(CO)SC,1
CCCCCC(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,1
CCCCCC(=O)NC(CCl)C(OCSC)C(O)CO,1
CCCCCC(=O)NC(CCl)COC(SC)C(O)CO,1
CCCCCC(=O)NC(C)C1OC(SC)C(O)C(O)C1O,1
CCCCN(C)CC(=O)NC(C(C)Cl)C(CO)OC,1
CCCCN(C)CC(=O)NC(C(C)Cl)C(O)C(O)CO,1
CCCCN(C)CC(=O)NC(COCS)C(C)Cl,1
CCCCN(C)CC(=O)NC(COCCO)C(C)Cl,1
CCCCN(C)CC(=O)NC(CC)C(CO)OCS,1
CCCCN(C)CC(=O)NC(CC)C(CO)OCCO,1
CCCCN(C)CC(=O)NC(CC)C(OC)C(O)CO,1
CCCCN(C)CC(=O)NC(CC)C(O)C(O)C(O)CO,1
CCCCN(C)CC(=O)NC(CC)COC(S)CO,1
CCCCN(C)CC(=O)NC(CC)COCSC,1
CCCCN(C)CC(=O)NC(CC)COCC(O)CO,1
CCCCN(C)CC(=O)NC(CCl)C(CO)OCS,1
CCCCN(C)CC(=O)NC(CCl)C(CO)OCCO,1
CCCCN(C)CC(=O)NC(CCl)C(OC)C(O)CO,1
CCCCN(C)CC(=O)NC(CCl)C(O)C(O)C(O)CO,1
CCCCN(C)CC(=O)NC(CCl)COC(S)CO,1
CCCCN(C)CC(=O)NC(CCl)COCSC,1
CCCCN(C)CC(=O)NC(CCl)COCC(O)CO,1
CCCCN(C)CC(=O)NC(C)C(CO)OC(S)CO,1
CCCCN(C)CC(=O)NC(C)C(CO)OCSC,1
CCCCN(C)CC(=O)NC(C)C(OCS)C(O)CO,1
CCCCN(C)CC(=O)NC(C)C1OCC(O)C(O)C1O,1
CCCCN(C)CC(=O)NC(C)COC(CO)SC,1
CCCCN(C)CC(=O)NC(C)COC(S)C(O)CO,1
CCCCN(C)CC(=O)NCC(CO)OC(CO)SC,1
CCCCN(C)CC(=O)NCC1OC(S)C(O)C(O)C1O,1
CCCCN(C)CC(=O)NCC(OCSC)C(O)CO,1
CCCCN(C)CC(=O)NCCOC(SC)C(O)CO,1
CCCCNCC(=O)NC(C(C)Cl)C(CO)OCS,1
CCCCNCC(=O)NC(C(C)Cl)C(CO)OCCO,1
CCCCNCC(=O)NC(C(C)Cl)C(OC)C(O)CO,1
CCCCNCC(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,1
CCCCNCC(=O)NC(COC(S)CO)C(C)Cl,1
CCCCNCC(=O)NC(COCSC)C(C)Cl,1
CCCCNCC(=O)NC(COCC(O)CO)C(C)Cl,1
CCCCNCC(=O)NC(CC)C(CO)OC(S)CO,1
CCCCNCC(=O)NC(CC)C(CO)OCSC,1
CCCCNCC(=O)NC(CC)C(OCS)C(O)CO,1
CCCCNCC(=O)NC(CC)C1OCC(O)C(O)C1O,1
CCCCNCC(=O)NC(CC)COC(CO)SC,1
CCCCNCC(=O)NC(CC)COC(S)C(O)CO,1
CCCCNCC(=O)NC(CCl)C(CO)OC(S)CO,1
CCCCNCC(=O)NC(CCl)C(CO)OCSC,1
CCCCNCC(=O)NC(CCl)C(OCS)C(O)CO,1
CCCCNCC(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CCCCNCC(=O)NC(CCl)COC(CO)SC,1
CCCCNCC(=O)NC(CCl)COC(S)C(O)CO,1
CCCCNCC(=O)NC(C)C(CO)OC(CO)SC,1
CCCCNCC(=O)NC(C)C1OC(S)C(O)C(O)C1O,1
CCCCNCC(=O)NC(C)C(OCSC)C(O)CO,1
CCCCNCC(=O)NC(C)COC(SC)C(O)CO,1
CCCCNCC(=O)NCC1OC(SC)C(O)C(O)C1O,1
COC(CO)C(NC(=O)C1CC(C)CN1C)C(C)Cl,1
CC1CC(C(=O)NC(C(C)Cl)C(O)C(O)CO)N(C)C1,1
CC1CC(C(=O)NC(COCS)C(C)Cl)N(C)C1,1
CC1CC(C(=O)NC(COCCO)C(C)Cl)N(C)C1,1
CCC(NC(=O)C1CC(C)CN1C)C(CO)OCS,1
CCC(NC(=O)C1CC(C)CN1C)C(CO)OCCO,1
CCC(NC(=O)C1CC(C)CN1C)C(OC)C(O)CO,1
CCC(NC(=O)C1CC(C)CN1C)C(O)C(O)C(O)CO,1
CCC(COC(S)CO)NC(=O)C1CC(C)CN1C,1
CCC(COCSC)NC(=O)C1CC(C)CN1C,1
CCC(COCC(O)CO)NC(=O)C1CC(C)CN1C,1
CC1CC(C(=O)NC(CCl)C(CO)OCS)N(C)C1,1
CC1CC(C(=O)NC(CCl)C(CO)OCCO)N(C)C1,1
COC(C(O)CO)C(CCl)NC(=O)C1CC(C)CN1C,1
CC1CC(C(=O)NC(CCl)C(O)C(O)C(O)CO)N(C)C1,1
CC1CC(C(=O)NC(CCl)COC(S)CO)N(C)C1,1
CSCOCC(CCl)NC(=O)C1CC(C)CN1C,1
CC1CC(C(=O)NC(CCl)COCC(O)CO)N(C)C1,1
CC1CC(C(=O)NC(C)C(CO)OC(S)CO)N(C)C1,1
CSCOC(CO)C(C)NC(=O)C1CC(C)CN1C,1
CC1CC(C(=O)NC(C)C(OCS)C(O)CO)N(C)C1,1
CC1CC(C(=O)NC(C)C2OCC(O)C(O)C2O)N(C)C1,1
CSC(CO)OCC(C)NC(=O)C1CC(C)CN1C,1
CC1CC(C(=O)NC(C)COC(S)C(O)CO)N(C)C1,1
CSC(CO)OC(CO)CNC(=O)C1CC(C)CN1C,1
CC1CC(C(=O)NCC2OC(S)C(O)C(O)C2O)N(C)C1,1
CSCOC(CNC(=O)C1CC(C)CN1C)C(O)CO,1
CSC(OCCNC(=O)C1CC(C)CN1C)C(O)CO,1
CC1CNC(C(=O)NC(C(C)Cl)C(CO)OCS)C1,1
CC1CNC(C(=O)NC(C(C)Cl)C(CO)OCCO)C1,1
COC(C(O)CO)C(NC(=O)C1CC(C)CN1)C(C)Cl,1
CC1CNC(C(=O)NC(C(C)Cl)C(O)C(O)C(O)CO)C1,1
CC1CNC(C(=O)NC(COC(S)CO)C(C)Cl)C1,1
CSCOCC(NC(=O)C1CC(C)CN1)C(C)Cl,1
CC1CNC(C(=O)NC(COCC(O)CO)C(C)Cl)C1,1
CCC(NC(=O)C1CC(C)CN1)C(CO)OC(S)CO,1
CCC(NC(=O)C1CC(C)CN1)C(CO)OCSC,1
CCC(NC(=O)C1CC(C)CN1)C(OCS)C(O)CO,1
CCC(NC(=O)C1CC(C)CN1)C1OCC(O)C(O)C1O,1
CCC(COC(CO)SC)NC(=O)C1CC(C)CN1,1
CCC(COC(S)C(O)CO)NC(=O)C1CC(C)CN1,1
CC1CNC(C(=O)NC(CCl)C(CO)OC(S)CO)C1,1
CSCOC(CO)C(CCl)NC(=O)C1CC(C)CN1,1
CC1CNC(C(=O)NC(CCl)C(OCS)C(O)CO)C1,1
CC1CNC(C(=O)NC(CCl)C2OCC(O)C(O)C2O)C1,1
CSC(CO)OCC(CCl)NC(=O)C1CC(C)CN1,1
CC1CNC(C(=O)NC(CCl)COC(S)C(O)CO)C1,1
CSC(CO)OC(CO)C(C)NC(=O)C1CC(C)CN1,1
CC1CNC(C(=O)NC(C)C2OC(S)C(O)C(O)C2O)C1,1
CSCOC(C(O)CO)C(C)NC(=O)C1CC(C)CN1,1
CSC(OCC(C)NC(=O)C1CC(C)CN1)C(O)CO,1
CSC1OC(CNC(=O)C2CC(C)CN2)C(O)C(O)C1O,1
CC(C)CCC(=O)NC(C(C)Cl)C(CO)OC(S)CO,1
CSCOC(CO)C(NC(=O)CCC(C)C)C(C)Cl,1
CC(C)CCC(=O)NC(C(C)Cl)C(OCS)C(O)CO,1
CC(C)CCC(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,1
CSC(CO)OCC(NC(=O)CCC(C)C)C(C)Cl,1
CC(C)CCC(=O)NC(COC(S)C(O)CO)C(C)Cl,1
CCC(NC(=O)CCC(C)C)C(CO)OC(CO)SC,1
CCC(NC(=O)CCC(C)C)C1OC(S)C(O)C(O)C1O,1
CCC(NC(=O)CCC(C)C)C(OCSC)C(O)CO,1
CCC(COC(SC)C(O)CO)NC(=O)CCC(C)C,1
CSC(CO)OC(CO)C(CCl)NC(=O)CCC(C)C,1
CC(C)CCC(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,1
CSCOC(C(O)CO)C(CCl)NC(=O)CCC(C)C,1
CSC(OCC(CCl)NC(=O)CCC(C)C)C(O)CO,1
CSC1OC(C(C)NC(=O)CCC(C)C)C(O)C(O)C1O,1
CCCC(NC)C(=O)NC(C(C)Cl)C(CO)OCS,1
CCCC(NC)C(=O)NC(C(C)Cl)C(CO)OCCO,1
CCCC(NC)C(=O)NC(C(C)Cl)C(OC)C(O)CO,1
CCCC(NC)C(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,1
CCCC(NC)C(=O)NC(COC(S)CO)C(C)Cl,1
CCCC(NC)C(=O)NC(COCSC)C(C)Cl,1
CCCC(NC)C(=O)NC(COCC(O)CO)C(C)Cl,1
CCCC(NC)C(=O)NC(CC)C(CO)OC(S)CO,1
CCCC(NC)C(=O)NC(CC)C(CO)OCSC,1
CCCC(NC)C(=O)NC(CC)C(OCS)C(O)CO,1
CCCC(NC)C(=O)NC(CC)C1OCC(O)C(O)C1O,1
CCCC(NC)C(=O)NC(CC)COC(CO)SC,1
CCCC(NC)C(=O)NC(CC)COC(S)C(O)CO,1
CCCC(NC)C(=O)NC(CCl)C(CO)OC(S)CO,1
CCCC(NC)C(=O)NC(CCl)C(CO)OCSC,1
CCCC(NC)C(=O)NC(CCl)C(OCS)C(O)CO,1
CCCC(NC)C(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CCCC(NC)C(=O)NC(CCl)COC(CO)SC,1
CCCC(NC)C(=O)NC(CCl)COC(S)C(O)CO,1
CCCC(NC)C(=O)NC(C)C(CO)OC(CO)SC,1
CCCC(NC)C(=O)NC(C)C1OC(S)C(O)C(O)C1O,1
CCCC(NC)C(=O)NC(C)C(OCSC)C(O)CO,1
CCCC(NC)C(=O)NC(C)COC(SC)C(O)CO,1
CCCC(NC)C(=O)NCC1OC(SC)C(O)C(O)C1O,1
CCCC(N)C(=O)NC(C(C)Cl)C(CO)OC(S)CO,1
CCCC(N)C(=O)NC(C(C)Cl)C(CO)OCSC,1
CCCC(N)C(=O)NC(C(C)Cl)C(OCS)C(O)CO,1
CCCC(N)C(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,1
CCCC(N)C(=O)NC(COC(CO)SC)C(C)Cl,1
CCCC(N)C(=O)NC(COC(S)C(O)CO)C(C)Cl,1
CCCC(N)C(=O)NC(CC)C(CO)OC(CO)SC,1
CCCC(N)C(=O)NC(CC)C1OC(S)C(O)C(O)C1O,1
CCCC(N)C(=O)NC(CC)C(OCSC)C(O)CO,1
CCCC(N)C(=O)NC(CC)COC(SC)C(O)CO,1
CCCC(N)C(=O)NC(CCl)C(CO)OC(CO)SC,1
CCCC(N)C(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,1
CCCC(N)C(=O)NC(CCl)C(OCSC)C(O)CO,1
CCCC(N)C(=O)NC(CCl)COC(SC)C(O)CO,1
CCCC(N)C(=O)NC(C)C1OC(SC)C(O)C(O)C1O,1
CCCCC(=O)NC(C(C)Cl)C(CO)OC(CO)SC,1
CCCCC(=O)NC(C(C)Cl)C1OC(S)C(O)C(O)C1O,1
CCCCC(=O)NC(C(C)Cl)C(OCSC)C(O)CO,1
CCCCC(=O)NC(COC(SC)C(O)CO)C(C)Cl,1
CCCCC(=O)NC(CC)C1OC(SC)C(O)C(O)C1O,1
CCCCC(=O)NC(CCl)C1OC(SC)C(O)C(O)C1O,1
CCCN(C)CC(=O)NC(C(C)Cl)C(CO)OCS,1
CCCN(C)CC(=O)NC(C(C)Cl)C(CO)OCCO,1
CCCN(C)CC(=O)NC(C(C)Cl)C(OC)C(O)CO,1
CCCN(C)CC(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,1
CCCN(C)CC(=O)NC(COC(S)CO)C(C)Cl,1
CCCN(C)CC(=O)NC(COCSC)C(C)Cl,1
CCCN(C)CC(=O)NC(COCC(O)CO)C(C)Cl,1
CCCN(C)CC(=O)NC(CC)C(CO)OC(S)CO,1
CCCN(C)CC(=O)NC(CC)C(CO)OCSC,1
CCCN(C)CC(=O)NC(CC)C(OCS)C(O)CO,1
CCCN(C)CC(=O)NC(CC)C1OCC(O)C(O)C1O,1
CCCN(C)CC(=O)NC(CC)COC(CO)SC,1
CCCN(C)CC(=O)NC(CC)COC(S)C(O)CO,1
CCCN(C)CC(=O)NC(CCl)C(CO)OC(S)CO,1
CCCN(C)CC(=O)NC(CCl)C(CO)OCSC,1
CCCN(C)CC(=O)NC(CCl)C(OCS)C(O)CO,1
CCCN(C)CC(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CCCN(C)CC(=O)NC(CCl)COC(CO)SC,1
CCCN(C)CC(=O)NC(CCl)COC(S)C(O)CO,1
CCCN(C)CC(=O)NC(C)C(CO)OC(CO)SC,1
CCCN(C)CC(=O)NC(C)C1OC(S)C(O)C(O)C1O,1
CCCN(C)CC(=O)NC(C)C(OCSC)C(O)CO,1
CCCN(C)CC(=O)NC(C)COC(SC)C(O)CO,1
CCCN(C)CC(=O)NCC1OC(SC)C(O)C(O)C1O,1
CCCNCC(=O)NC(C(C)Cl)C(CO)OC(S)CO,1
CCCNCC(=O)NC(C(C)Cl)C(CO)OCSC,1
CCCNCC(=O)NC(C(C)Cl)C(OCS)C(O)CO,1
CCCNCC(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,1
CCCNCC(=O)NC(COC(CO)SC)C(C)Cl,1
CCCNCC(=O)NC(COC(S)C(O)CO)C(C)Cl,1
CCCNCC(=O)NC(CC)C(CO)OC(CO)SC,1
CCCNCC(=O)NC(CC)C1OC(S)C(O)C(O)C1O,1
CCCNCC(=O)NC(CC)C(OCSC)C(O)CO,1
CCCNCC(=O)NC(CC)COC(SC)C(O)CO,1
CCCNCC(=O)NC(CCl)C(CO)OC(CO)SC,1
CCCNCC(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,1
CCCNCC(=O)NC(CCl)C(OCSC)C(O)CO,1
CCCNCC(=O)NC(CCl)COC(SC)C(O)CO,1
CCCNCC(=O)NC(C)C1OC(SC)C(O)C(O)C1O,1
CC(Cl)C(NC(=O)C1CCCN1C)C(CO)OCS,1
CC(Cl)C(NC(=O)C1CCCN1C)C(CO)OCCO,1
COC(C(O)CO)C(NC(=O)C1CCCN1C)C(C)Cl,1
CC(Cl)C(NC(=O)C1CCCN1C)C(O)C(O)C(O)CO,1
CC(Cl)C(COC(S)CO)NC(=O)C1CCCN1C,1
CSCOCC(NC(=O)C1CCCN1C)C(C)Cl,1
CC(Cl)C(COCC(O)CO)NC(=O)C1CCCN1C,1
CCC(NC(=O)C1CCCN1C)C(CO)OC(S)CO,1
CCC(NC(=O)C1CCCN1C)C(CO)OCSC,1
CCC(NC(=O)C1CCCN1C)C(OCS)C(O)CO,1
CCC(NC(=O)C1CCCN1C)C1OCC(O)C(O)C1O,1
CCC(COC(CO)SC)NC(=O)C1CCCN1C,1
CCC(COC(S)C(O)CO)NC(=O)C1CCCN1C,1
CN1CCCC1C(=O)NC(CCl)C(CO)OC(S)CO,1
CSCOC(CO)C(CCl)NC(=O)C1CCCN1C,1
CN1CCCC1C(=O)NC(CCl)C(OCS)C(O)CO,1
CN1CCCC1C(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CSC(CO)OCC(CCl)NC(=O)C1CCCN1C,1
CN1CCCC1C(=O)NC(CCl)COC(S)C(O)CO,1
CSC(CO)OC(CO)C(C)NC(=O)C1CCCN1C,1
CC(NC(=O)C1CCCN1C)C1OC(S)C(O)C(O)C1O,1
CSCOC(C(O)CO)C(C)NC(=O)C1CCCN1C,1
CSC(OCC(C)NC(=O)C1CCCN1C)C(O)CO,1
CSC1OC(CNC(=O)C2CCCN2C)C(O)C(O)C1O,1
CC(Cl)C(NC(=O)C1CCCN1)C(CO)OC(S)CO,1
CSCOC(CO)C(NC(=O)C1CCCN1)C(C)Cl,1
CC(Cl)C(NC(=O)C1CCCN1)C(OCS)C(O)CO,1
CC(Cl)C(NC(=O)C1CCCN1)C1OCC(O)C(O)C1O,1
CSC(CO)OCC(NC(=O)C1CCCN1)C(C)Cl,1
CC(Cl)C(COC(S)C(O)CO)NC(=O)C1CCCN1,1
CCC(NC(=O)C1CCCN1)C(CO)OC(CO)SC,1
CCC(NC(=O)C1CCCN1)C1OC(S)C(O)C(O)C1O,1
CCC(NC(=O)C1CCCN1)C(OCSC)C(O)CO,1
CCC(COC(SC)C(O)CO)NC(=O)C1CCCN1,1
CSC(CO)OC(CO)C(CCl)NC(=O)C1CCCN1,1
O=C(NC(CCl)C1OC(S)C(O)C(O)C1O)C1CCCN1,1
CSCOC(C(O)CO)C(CCl)NC(=O)C1CCCN1,1
CSC(OCC(CCl)NC(=O)C1CCCN1)C(O)CO,1
CSC1OC(C(C)NC(=O)C2CCCN2)C(O)C(O)C1O,1
CCC(NC)C(=O)NC(C(C)Cl)C(CO)OC(S)CO,1
CCC(NC)C(=O)NC(C(C)Cl)C(CO)OCSC,1
CCC(NC)C(=O)NC(C(C)Cl)C(OCS)C(O)CO,1
CCC(NC)C(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,1
CCC(NC)C(=O)NC(COC(CO)SC)C(C)Cl,1
CCC(NC)C(=O)NC(COC(S)C(O)CO)C(C)Cl,1
CCC(NC)C(=O)NC(CC)C(CO)OC(CO)SC,1
CCC(NC)C(=O)NC(CC)C1OC(S)C(O)C(O)C1O,1
CCC(NC)C(=O)NC(CC)C(OCSC)C(O)CO,1
CCC(COC(SC)C(O)CO)NC(=O)C(CC)NC,1
