,Substructure,Frequency0,Frequency1,Frequency2
6717,CCC1CNC(C(=O)NC(C)C(OCS)C(O)CO)C1,0.0,0.0,1.0
6718,CCC1CC(C(=O)NC(C)C(CO)OCS)N(C)C1,0.0,0.0,1.0
6719,CCC1CNC(C(=O)NC(C)C2OCC(O)C(O)C2O)C1,0.0,0.0,1.0
6720,CCC1CC(C(=O)NC(C)C(CO)OCCO)N(C)C1,0.0,0.0,1.0
6721,CCC1CC(C(=O)NC(C)C(OC)C(O)CO)N(C)C1,0.0,0.0,1.0
6722,CCC1CC(C(=O)NC(C)C(O)C(O)C(O)CO)N(C)C1,0.0,0.0,1.0
6723,CCC1CNC(C(=O)NC(C)COC(CO)SC)C1,0.0,0.0,1.0
6724,CCC1CNC(C(=O)NC(C)COC(S)C(O)CO)C1,0.0,0.0,1.0
6725,CCC1CC(C(=O)NC(C)COC(S)CO)N(C)C1,0.0,0.0,1.0
6726,CCC1CC(C(=O)NC(C)COCSC)N(C)C1,0.0,0.0,1.0
6727,CCC1CC(C(=O)NC(C)COCC(O)CO)N(C)C1,0.0,0.0,1.0
6728,CCC1CNC(C(=O)NCC(CO)OC(CO)SC)C1,0.0,0.0,1.0
6729,CCC1CNC(C(=O)NCC2OC(S)C(O)C(O)C2O)C1,0.0,0.0,1.0
6730,CCC1CC(C(=O)NCC(CO)OC(S)CO)N(C)C1,0.0,0.0,1.0
6731,CCC1CNC(C(=O)NCC(OCSC)C(O)CO)C1,0.0,0.0,1.0
6732,CCC1CC(C(=O)NCC(CO)OCSC)N(C)C1,0.0,0.0,1.0
6733,CCC1CC(C(=O)NCC(OCS)C(O)CO)N(C)C1,0.0,0.0,1.0
6734,CCC1CC(C(=O)NCC2OCC(O)C(O)C2O)N(C)C1,0.0,0.0,1.0
6735,CCC1CNC(C(=O)NCCOC(SC)C(O)CO)C1,0.0,0.0,1.0
6736,CCC1CC(C(=O)NCCOC(CO)SC)N(C)C1,0.0,0.0,1.0
6737,CCC1CC(C(=O)NCCOC(S)C(O)CO)N(C)C1,0.0,0.0,1.0
6738,CCC(C)CCC(=O)NC(C(C)Cl)C(CO)OCS,0.0,0.0,1.0
6739,CCC(C)CCC(=O)NC(C(C)Cl)C(CO)OCCO,0.0,0.0,1.0
6740,CCC(C)CCC(=O)NC(C(C)Cl)C(OC)C(O)CO,0.0,0.0,1.0
6741,CCC(C)CCC(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,0.0,0.0,1.0
6742,CCC(C)CCC(=O)NC(COC(S)CO)C(C)Cl,0.0,0.0,1.0
6743,CCC(C)CCC(=O)NC(COCSC)C(C)Cl,0.0,0.0,1.0
6744,CCC(C)CCC(=O)NC(COCC(O)CO)C(C)Cl,0.0,0.0,1.0
6745,CCC(C)CCC(=O)NC(CC)C(CO)OC(S)CO,0.0,0.0,1.0
6746,CCC(C)CCC(=O)NC(CC)C(CO)OCSC,0.0,0.0,1.0
6747,CCC(C)CCC(=O)NC(CC)C(OCS)C(O)CO,0.0,0.0,1.0
6748,CCC(C)CCC(=O)NC(CC)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6749,CCC(C)CCC(=O)NC(CC)COC(CO)SC,0.0,0.0,1.0
6750,CCC(C)CCC(=O)NC(CC)COC(S)C(O)CO,0.0,0.0,1.0
6751,CCC(C)CCC(=O)NC(CCl)C(CO)OC(S)CO,0.0,0.0,1.0
6752,CCC(C)CCC(=O)NC(CCl)C(CO)OCSC,0.0,0.0,1.0
6753,CCC(C)CCC(=O)NC(CCl)C(OCS)C(O)CO,0.0,0.0,1.0
6754,CCC(C)CCC(=O)NC(CCl)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6755,CCC(C)CCC(=O)NC(CCl)COC(CO)SC,0.0,0.0,1.0
6756,CCC(C)CCC(=O)NC(CCl)COC(S)C(O)CO,0.0,0.0,1.0
6757,CCC(C)CCC(=O)NC(C)C(CO)OC(CO)SC,0.0,0.0,1.0
6758,CCC(C)CCC(=O)NC(C)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6759,CCC(C)CCC(=O)NC(C)C(OCSC)C(O)CO,0.0,0.0,1.0
6760,CCC(C)CCC(=O)NC(C)COC(SC)C(O)CO,0.0,0.0,1.0
6761,CCC(C)CCC(=O)NCC1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
6762,CCCCC(NC)C(=O)NC(C(C)Cl)C(CO)OC,0.0,0.0,1.0
6763,CCCCC(NC)C(=O)NC(C(C)Cl)C(O)C(O)CO,0.0,0.0,1.0
6764,CCCCC(NC)C(=O)NC(COCS)C(C)Cl,0.0,0.0,1.0
6765,CCCCC(NC)C(=O)NC(COCCO)C(C)Cl,0.0,0.0,1.0
6766,CCCCC(NC)C(=O)NC(CC)C(CO)OCS,0.0,0.0,1.0
6767,CCCCC(NC)C(=O)NC(CC)C(CO)OCCO,0.0,0.0,1.0
6768,CCCCC(NC)C(=O)NC(CC)C(OC)C(O)CO,0.0,0.0,1.0
6769,CCCCC(NC)C(=O)NC(CC)C(O)C(O)C(O)CO,0.0,0.0,1.0
6770,CCCCC(NC)C(=O)NC(CC)COC(S)CO,0.0,0.0,1.0
6771,CCCCC(NC)C(=O)NC(CC)COCSC,0.0,0.0,1.0
6772,CCCCC(NC)C(=O)NC(CC)COCC(O)CO,0.0,0.0,1.0
6773,CCCCC(NC)C(=O)NC(CCl)C(CO)OCS,0.0,0.0,1.0
6774,CCCCC(NC)C(=O)NC(CCl)C(CO)OCCO,0.0,0.0,1.0
6775,CCCCC(NC)C(=O)NC(CCl)C(OC)C(O)CO,0.0,0.0,1.0
6776,CCCCC(NC)C(=O)NC(CCl)C(O)C(O)C(O)CO,0.0,0.0,1.0
6777,CCCCC(NC)C(=O)NC(CCl)COC(S)CO,0.0,0.0,1.0
6778,CCCCC(NC)C(=O)NC(CCl)COCSC,0.0,0.0,1.0
6779,CCCCC(NC)C(=O)NC(CCl)COCC(O)CO,0.0,0.0,1.0
6780,CCCCC(NC)C(=O)NC(C)C(CO)OC(S)CO,0.0,0.0,1.0
6781,CCCCC(NC)C(=O)NC(C)C(CO)OCSC,0.0,0.0,1.0
6782,CCCCC(NC)C(=O)NC(C)C(OCS)C(O)CO,0.0,0.0,1.0
6783,CCCCC(NC)C(=O)NC(C)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6784,CCCCC(NC)C(=O)NC(C)COC(CO)SC,0.0,0.0,1.0
6785,CCCCC(NC)C(=O)NC(C)COC(S)C(O)CO,0.0,0.0,1.0
6786,CCCCC(NC)C(=O)NCC(CO)OC(CO)SC,0.0,0.0,1.0
6787,CCCCC(NC)C(=O)NCC1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6788,CCCCC(NC)C(=O)NCC(OCSC)C(O)CO,0.0,0.0,1.0
6789,CCCCC(NC)C(=O)NCCOC(SC)C(O)CO,0.0,0.0,1.0
6790,CCCCC(N)C(=O)NC(C(C)Cl)C(CO)OCS,0.0,0.0,1.0
6791,CCCCC(N)C(=O)NC(C(C)Cl)C(CO)OCCO,0.0,0.0,1.0
6792,CCCCC(N)C(=O)NC(C(C)Cl)C(OC)C(O)CO,0.0,0.0,1.0
6793,CCCCC(N)C(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,0.0,0.0,1.0
6794,CCCCC(N)C(=O)NC(COC(S)CO)C(C)Cl,0.0,0.0,1.0
6795,CCCCC(N)C(=O)NC(COCSC)C(C)Cl,0.0,0.0,1.0
6796,CCCCC(N)C(=O)NC(COCC(O)CO)C(C)Cl,0.0,0.0,1.0
6797,CCCCC(N)C(=O)NC(CC)C(CO)OC(S)CO,0.0,0.0,1.0
6798,CCCCC(N)C(=O)NC(CC)C(CO)OCSC,0.0,0.0,1.0
6799,CCCCC(N)C(=O)NC(CC)C(OCS)C(O)CO,0.0,0.0,1.0
6800,CCCCC(N)C(=O)NC(CC)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6801,CCCCC(N)C(=O)NC(CC)COC(CO)SC,0.0,0.0,1.0
6802,CCCCC(N)C(=O)NC(CC)COC(S)C(O)CO,0.0,0.0,1.0
6803,CCCCC(N)C(=O)NC(CCl)C(CO)OC(S)CO,0.0,0.0,1.0
6804,CCCCC(N)C(=O)NC(CCl)C(CO)OCSC,0.0,0.0,1.0
6805,CCCCC(N)C(=O)NC(CCl)C(OCS)C(O)CO,0.0,0.0,1.0
6806,CCCCC(N)C(=O)NC(CCl)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6807,CCCCC(N)C(=O)NC(CCl)COC(CO)SC,0.0,0.0,1.0
6808,CCCCC(N)C(=O)NC(CCl)COC(S)C(O)CO,0.0,0.0,1.0
6809,CCCCC(N)C(=O)NC(C)C(CO)OC(CO)SC,0.0,0.0,1.0
6810,CCCCC(N)C(=O)NC(C)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6811,CCCCC(N)C(=O)NC(C)C(OCSC)C(O)CO,0.0,0.0,1.0
6812,CCCCC(N)C(=O)NC(C)COC(SC)C(O)CO,0.0,0.0,1.0
6813,CCCCC(N)C(=O)NCC1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
6814,CCCCCC(=O)NC(C(C)Cl)C(CO)OC(S)CO,0.0,0.0,1.0
6815,CCCCCC(=O)NC(C(C)Cl)C(CO)OCSC,0.0,0.0,1.0
6816,CCCCCC(=O)NC(C(C)Cl)C(OCS)C(O)CO,0.0,0.0,1.0
6817,CCCCCC(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6818,CCCCCC(=O)NC(COC(CO)SC)C(C)Cl,0.0,0.0,1.0
6819,CCCCCC(=O)NC(COC(S)C(O)CO)C(C)Cl,0.0,0.0,1.0
6820,CCCCCC(=O)NC(CC)C(CO)OC(CO)SC,0.0,0.0,1.0
6821,CCCCCC(=O)NC(CC)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6822,CCCCCC(=O)NC(CC)C(OCSC)C(O)CO,0.0,0.0,1.0
6823,CCCCCC(=O)NC(CC)COC(SC)C(O)CO,0.0,0.0,1.0
6824,CCCCCC(=O)NC(CCl)C(CO)OC(CO)SC,0.0,0.0,1.0
6825,CCCCCC(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6826,CCCCCC(=O)NC(CCl)C(OCSC)C(O)CO,0.0,0.0,1.0
6827,CCCCCC(=O)NC(CCl)COC(SC)C(O)CO,0.0,0.0,1.0
6828,CCCCCC(=O)NC(C)C1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
6829,CCCCN(C)CC(=O)NC(C(C)Cl)C(CO)OC,0.0,0.0,1.0
6830,CCCCN(C)CC(=O)NC(C(C)Cl)C(O)C(O)CO,0.0,0.0,1.0
6831,CCCCN(C)CC(=O)NC(COCS)C(C)Cl,0.0,0.0,1.0
6832,CCCCN(C)CC(=O)NC(COCCO)C(C)Cl,0.0,0.0,1.0
6833,CCCCN(C)CC(=O)NC(CC)C(CO)OCS,0.0,0.0,1.0
6834,CCCCN(C)CC(=O)NC(CC)C(CO)OCCO,0.0,0.0,1.0
6835,CCCCN(C)CC(=O)NC(CC)C(OC)C(O)CO,0.0,0.0,1.0
6836,CCCCN(C)CC(=O)NC(CC)C(O)C(O)C(O)CO,0.0,0.0,1.0
6837,CCCCN(C)CC(=O)NC(CC)COC(S)CO,0.0,0.0,1.0
6838,CCCCN(C)CC(=O)NC(CC)COCSC,0.0,0.0,1.0
6839,CCCCN(C)CC(=O)NC(CC)COCC(O)CO,0.0,0.0,1.0
6840,CCCCN(C)CC(=O)NC(CCl)C(CO)OCS,0.0,0.0,1.0
6841,CCCCN(C)CC(=O)NC(CCl)C(CO)OCCO,0.0,0.0,1.0
6842,CCCCN(C)CC(=O)NC(CCl)C(OC)C(O)CO,0.0,0.0,1.0
6843,CCCCN(C)CC(=O)NC(CCl)C(O)C(O)C(O)CO,0.0,0.0,1.0
6844,CCCCN(C)CC(=O)NC(CCl)COC(S)CO,0.0,0.0,1.0
6845,CCCCN(C)CC(=O)NC(CCl)COCSC,0.0,0.0,1.0
6846,CCCCN(C)CC(=O)NC(CCl)COCC(O)CO,0.0,0.0,1.0
6847,CCCCN(C)CC(=O)NC(C)C(CO)OC(S)CO,0.0,0.0,1.0
6848,CCCCN(C)CC(=O)NC(C)C(CO)OCSC,0.0,0.0,1.0
6849,CCCCN(C)CC(=O)NC(C)C(OCS)C(O)CO,0.0,0.0,1.0
6850,CCCCN(C)CC(=O)NC(C)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6851,CCCCN(C)CC(=O)NC(C)COC(CO)SC,0.0,0.0,1.0
6852,CCCCN(C)CC(=O)NC(C)COC(S)C(O)CO,0.0,0.0,1.0
6853,CCCCN(C)CC(=O)NCC(CO)OC(CO)SC,0.0,0.0,1.0
6854,CCCCN(C)CC(=O)NCC1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6855,CCCCN(C)CC(=O)NCC(OCSC)C(O)CO,0.0,0.0,1.0
6856,CCCCN(C)CC(=O)NCCOC(SC)C(O)CO,0.0,0.0,1.0
6857,CCCCNCC(=O)NC(C(C)Cl)C(CO)OCS,0.0,0.0,1.0
6858,CCCCNCC(=O)NC(C(C)Cl)C(CO)OCCO,0.0,0.0,1.0
6859,CCCCNCC(=O)NC(C(C)Cl)C(OC)C(O)CO,0.0,0.0,1.0
6860,CCCCNCC(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,0.0,0.0,1.0
6861,CCCCNCC(=O)NC(COC(S)CO)C(C)Cl,0.0,0.0,1.0
6862,CCCCNCC(=O)NC(COCSC)C(C)Cl,0.0,0.0,1.0
6863,CCCCNCC(=O)NC(COCC(O)CO)C(C)Cl,0.0,0.0,1.0
6864,CCCCNCC(=O)NC(CC)C(CO)OC(S)CO,0.0,0.0,1.0
6865,CCCCNCC(=O)NC(CC)C(CO)OCSC,0.0,0.0,1.0
6866,CCCCNCC(=O)NC(CC)C(OCS)C(O)CO,0.0,0.0,1.0
6867,CCCCNCC(=O)NC(CC)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6868,CCCCNCC(=O)NC(CC)COC(CO)SC,0.0,0.0,1.0
6869,CCCCNCC(=O)NC(CC)COC(S)C(O)CO,0.0,0.0,1.0
6870,CCCCNCC(=O)NC(CCl)C(CO)OC(S)CO,0.0,0.0,1.0
6871,CCCCNCC(=O)NC(CCl)C(CO)OCSC,0.0,0.0,1.0
6872,CCCCNCC(=O)NC(CCl)C(OCS)C(O)CO,0.0,0.0,1.0
6873,CCCCNCC(=O)NC(CCl)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6874,CCCCNCC(=O)NC(CCl)COC(CO)SC,0.0,0.0,1.0
6875,CCCCNCC(=O)NC(CCl)COC(S)C(O)CO,0.0,0.0,1.0
6876,CCCCNCC(=O)NC(C)C(CO)OC(CO)SC,0.0,0.0,1.0
6877,CCCCNCC(=O)NC(C)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6878,CCCCNCC(=O)NC(C)C(OCSC)C(O)CO,0.0,0.0,1.0
6879,CCCCNCC(=O)NC(C)COC(SC)C(O)CO,0.0,0.0,1.0
6880,CCCCNCC(=O)NCC1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
6881,COC(CO)C(NC(=O)C1CC(C)CN1C)C(C)Cl,0.0,0.0,1.0
6882,CC1CC(C(=O)NC(C(C)Cl)C(O)C(O)CO)N(C)C1,0.0,0.0,1.0
6883,CC1CC(C(=O)NC(COCS)C(C)Cl)N(C)C1,0.0,0.0,1.0
6884,CC1CC(C(=O)NC(COCCO)C(C)Cl)N(C)C1,0.0,0.0,1.0
6885,CCC(NC(=O)C1CC(C)CN1C)C(CO)OCS,0.0,0.0,1.0
6886,CCC(NC(=O)C1CC(C)CN1C)C(CO)OCCO,0.0,0.0,1.0
6887,CCC(NC(=O)C1CC(C)CN1C)C(OC)C(O)CO,0.0,0.0,1.0
6888,CCC(NC(=O)C1CC(C)CN1C)C(O)C(O)C(O)CO,0.0,0.0,1.0
6889,CCC(COC(S)CO)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
6890,CCC(COCSC)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
6891,CCC(COCC(O)CO)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
6892,CC1CC(C(=O)NC(CCl)C(CO)OCS)N(C)C1,0.0,0.0,1.0
6893,CC1CC(C(=O)NC(CCl)C(CO)OCCO)N(C)C1,0.0,0.0,1.0
6894,COC(C(O)CO)C(CCl)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
6895,CC1CC(C(=O)NC(CCl)C(O)C(O)C(O)CO)N(C)C1,0.0,0.0,1.0
6896,CC1CC(C(=O)NC(CCl)COC(S)CO)N(C)C1,0.0,0.0,1.0
6897,CSCOCC(CCl)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
6898,CC1CC(C(=O)NC(CCl)COCC(O)CO)N(C)C1,0.0,0.0,1.0
6899,CC1CC(C(=O)NC(C)C(CO)OC(S)CO)N(C)C1,0.0,0.0,1.0
6900,CSCOC(CO)C(C)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
6901,CC1CC(C(=O)NC(C)C(OCS)C(O)CO)N(C)C1,0.0,0.0,1.0
6902,CC1CC(C(=O)NC(C)C2OCC(O)C(O)C2O)N(C)C1,0.0,0.0,1.0
6903,CSC(CO)OCC(C)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
6904,CC1CC(C(=O)NC(C)COC(S)C(O)CO)N(C)C1,0.0,0.0,1.0
6905,CSC(CO)OC(CO)CNC(=O)C1CC(C)CN1C,0.0,0.0,1.0
6906,CC1CC(C(=O)NCC2OC(S)C(O)C(O)C2O)N(C)C1,0.0,0.0,1.0
6907,CSCOC(CNC(=O)C1CC(C)CN1C)C(O)CO,0.0,0.0,1.0
6908,CSC(OCCNC(=O)C1CC(C)CN1C)C(O)CO,0.0,0.0,1.0
6909,CC1CNC(C(=O)NC(C(C)Cl)C(CO)OCS)C1,0.0,0.0,1.0
6910,CC1CNC(C(=O)NC(C(C)Cl)C(CO)OCCO)C1,0.0,0.0,1.0
6911,COC(C(O)CO)C(NC(=O)C1CC(C)CN1)C(C)Cl,0.0,0.0,1.0
6912,CC1CNC(C(=O)NC(C(C)Cl)C(O)C(O)C(O)CO)C1,0.0,0.0,1.0
6913,CC1CNC(C(=O)NC(COC(S)CO)C(C)Cl)C1,0.0,0.0,1.0
6914,CSCOCC(NC(=O)C1CC(C)CN1)C(C)Cl,0.0,0.0,1.0
6915,CC1CNC(C(=O)NC(COCC(O)CO)C(C)Cl)C1,0.0,0.0,1.0
6916,CCC(NC(=O)C1CC(C)CN1)C(CO)OC(S)CO,0.0,0.0,1.0
6917,CCC(NC(=O)C1CC(C)CN1)C(CO)OCSC,0.0,0.0,1.0
6918,CCC(NC(=O)C1CC(C)CN1)C(OCS)C(O)CO,0.0,0.0,1.0
6919,CCC(NC(=O)C1CC(C)CN1)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6920,CCC(COC(CO)SC)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
6921,CCC(COC(S)C(O)CO)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
6922,CC1CNC(C(=O)NC(CCl)C(CO)OC(S)CO)C1,0.0,0.0,1.0
6923,CSCOC(CO)C(CCl)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
6924,CC1CNC(C(=O)NC(CCl)C(OCS)C(O)CO)C1,0.0,0.0,1.0
6925,CC1CNC(C(=O)NC(CCl)C2OCC(O)C(O)C2O)C1,0.0,0.0,1.0
6926,CSC(CO)OCC(CCl)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
6927,CC1CNC(C(=O)NC(CCl)COC(S)C(O)CO)C1,0.0,0.0,1.0
6928,CSC(CO)OC(CO)C(C)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
6929,CC1CNC(C(=O)NC(C)C2OC(S)C(O)C(O)C2O)C1,0.0,0.0,1.0
6930,CSCOC(C(O)CO)C(C)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
6931,CSC(OCC(C)NC(=O)C1CC(C)CN1)C(O)CO,0.0,0.0,1.0
6932,CSC1OC(CNC(=O)C2CC(C)CN2)C(O)C(O)C1O,0.0,0.0,1.0
6933,CC(C)CCC(=O)NC(C(C)Cl)C(CO)OC(S)CO,0.0,0.0,1.0
6934,CSCOC(CO)C(NC(=O)CCC(C)C)C(C)Cl,0.0,0.0,1.0
6935,CC(C)CCC(=O)NC(C(C)Cl)C(OCS)C(O)CO,0.0,0.0,1.0
6936,CC(C)CCC(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6937,CSC(CO)OCC(NC(=O)CCC(C)C)C(C)Cl,0.0,0.0,1.0
6938,CC(C)CCC(=O)NC(COC(S)C(O)CO)C(C)Cl,0.0,0.0,1.0
6939,CCC(NC(=O)CCC(C)C)C(CO)OC(CO)SC,0.0,0.0,1.0
6940,CCC(NC(=O)CCC(C)C)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6941,CCC(NC(=O)CCC(C)C)C(OCSC)C(O)CO,0.0,0.0,1.0
6942,CCC(COC(SC)C(O)CO)NC(=O)CCC(C)C,0.0,0.0,1.0
6943,CSC(CO)OC(CO)C(CCl)NC(=O)CCC(C)C,0.0,0.0,1.0
6944,CC(C)CCC(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6945,CSCOC(C(O)CO)C(CCl)NC(=O)CCC(C)C,0.0,0.0,1.0
6946,CSC(OCC(CCl)NC(=O)CCC(C)C)C(O)CO,0.0,0.0,1.0
6947,CSC1OC(C(C)NC(=O)CCC(C)C)C(O)C(O)C1O,0.0,0.0,1.0
6948,CCCC(NC)C(=O)NC(C(C)Cl)C(CO)OCS,0.0,0.0,1.0
6949,CCCC(NC)C(=O)NC(C(C)Cl)C(CO)OCCO,0.0,0.0,1.0
6950,CCCC(NC)C(=O)NC(C(C)Cl)C(OC)C(O)CO,0.0,0.0,1.0
6951,CCCC(NC)C(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,0.0,0.0,1.0
6952,CCCC(NC)C(=O)NC(COC(S)CO)C(C)Cl,0.0,0.0,1.0
6953,CCCC(NC)C(=O)NC(COCSC)C(C)Cl,0.0,0.0,1.0
6954,CCCC(NC)C(=O)NC(COCC(O)CO)C(C)Cl,0.0,0.0,1.0
6955,CCCC(NC)C(=O)NC(CC)C(CO)OC(S)CO,0.0,0.0,1.0
6956,CCCC(NC)C(=O)NC(CC)C(CO)OCSC,0.0,0.0,1.0
6957,CCCC(NC)C(=O)NC(CC)C(OCS)C(O)CO,0.0,0.0,1.0
6958,CCCC(NC)C(=O)NC(CC)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6959,CCCC(NC)C(=O)NC(CC)COC(CO)SC,0.0,0.0,1.0
6960,CCCC(NC)C(=O)NC(CC)COC(S)C(O)CO,0.0,0.0,1.0
6961,CCCC(NC)C(=O)NC(CCl)C(CO)OC(S)CO,0.0,0.0,1.0
6962,CCCC(NC)C(=O)NC(CCl)C(CO)OCSC,0.0,0.0,1.0
6963,CCCC(NC)C(=O)NC(CCl)C(OCS)C(O)CO,0.0,0.0,1.0
6964,CCCC(NC)C(=O)NC(CCl)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6965,CCCC(NC)C(=O)NC(CCl)COC(CO)SC,0.0,0.0,1.0
6966,CCCC(NC)C(=O)NC(CCl)COC(S)C(O)CO,0.0,0.0,1.0
6967,CCCC(NC)C(=O)NC(C)C(CO)OC(CO)SC,0.0,0.0,1.0
6968,CCCC(NC)C(=O)NC(C)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6969,CCCC(NC)C(=O)NC(C)C(OCSC)C(O)CO,0.0,0.0,1.0
6970,CCCC(NC)C(=O)NC(C)COC(SC)C(O)CO,0.0,0.0,1.0
6971,CCCC(NC)C(=O)NCC1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
6972,CCCC(N)C(=O)NC(C(C)Cl)C(CO)OC(S)CO,0.0,0.0,1.0
6973,CCCC(N)C(=O)NC(C(C)Cl)C(CO)OCSC,0.0,0.0,1.0
6974,CCCC(N)C(=O)NC(C(C)Cl)C(OCS)C(O)CO,0.0,0.0,1.0
6975,CCCC(N)C(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,0.0,0.0,1.0
6976,CCCC(N)C(=O)NC(COC(CO)SC)C(C)Cl,0.0,0.0,1.0
6977,CCCC(N)C(=O)NC(COC(S)C(O)CO)C(C)Cl,0.0,0.0,1.0
6978,CCCC(N)C(=O)NC(CC)C(CO)OC(CO)SC,0.0,0.0,1.0
6979,CCCC(N)C(=O)NC(CC)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6980,CCCC(N)C(=O)NC(CC)C(OCSC)C(O)CO,0.0,0.0,1.0
6981,CCCC(N)C(=O)NC(CC)COC(SC)C(O)CO,0.0,0.0,1.0
6982,CCCC(N)C(=O)NC(CCl)C(CO)OC(CO)SC,0.0,0.0,1.0
6983,CCCC(N)C(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6984,CCCC(N)C(=O)NC(CCl)C(OCSC)C(O)CO,0.0,0.0,1.0
6985,CCCC(N)C(=O)NC(CCl)COC(SC)C(O)CO,0.0,0.0,1.0
6986,CCCC(N)C(=O)NC(C)C1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
6987,CCCCC(=O)NC(C(C)Cl)C(CO)OC(CO)SC,0.0,0.0,1.0
6988,CCCCC(=O)NC(C(C)Cl)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
6989,CCCCC(=O)NC(C(C)Cl)C(OCSC)C(O)CO,0.0,0.0,1.0
6990,CCCCC(=O)NC(COC(SC)C(O)CO)C(C)Cl,0.0,0.0,1.0
6991,CCCCC(=O)NC(CC)C1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
6992,CCCCC(=O)NC(CCl)C1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
6993,CCCN(C)CC(=O)NC(C(C)Cl)C(CO)OCS,0.0,0.0,1.0
6994,CCCN(C)CC(=O)NC(C(C)Cl)C(CO)OCCO,0.0,0.0,1.0
6995,CCCN(C)CC(=O)NC(C(C)Cl)C(OC)C(O)CO,0.0,0.0,1.0
6996,CCCN(C)CC(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,0.0,0.0,1.0
6997,CCCN(C)CC(=O)NC(COC(S)CO)C(C)Cl,0.0,0.0,1.0
6998,CCCN(C)CC(=O)NC(COCSC)C(C)Cl,0.0,0.0,1.0
6999,CCCN(C)CC(=O)NC(COCC(O)CO)C(C)Cl,0.0,0.0,1.0
7000,CCCN(C)CC(=O)NC(CC)C(CO)OC(S)CO,0.0,0.0,1.0
7001,CCCN(C)CC(=O)NC(CC)C(CO)OCSC,0.0,0.0,1.0
7002,CCCN(C)CC(=O)NC(CC)C(OCS)C(O)CO,0.0,0.0,1.0
7003,CCCN(C)CC(=O)NC(CC)C1OCC(O)C(O)C1O,0.0,0.0,1.0
7004,CCCN(C)CC(=O)NC(CC)COC(CO)SC,0.0,0.0,1.0
7005,CCCN(C)CC(=O)NC(CC)COC(S)C(O)CO,0.0,0.0,1.0
7006,CCCN(C)CC(=O)NC(CCl)C(CO)OC(S)CO,0.0,0.0,1.0
7007,CCCN(C)CC(=O)NC(CCl)C(CO)OCSC,0.0,0.0,1.0
7008,CCCN(C)CC(=O)NC(CCl)C(OCS)C(O)CO,0.0,0.0,1.0
7009,CCCN(C)CC(=O)NC(CCl)C1OCC(O)C(O)C1O,0.0,0.0,1.0
